Year,Month,Day,latitude,longitude,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
2019,9,25,32.23297366,-110.949486,Hymenoptera,Apidae,Apis,Apis mellifera
2019,9,25,32.23268688,-110.9500331,Hymenoptera,Apidae,Apis,Apis mellifera
2019,9,25,32.23274134,-110.949089,Hymenoptera,Apidae,Apis,Apis mellifera
2019,10,31,32.23330472,-110.9494889,Hymenoptera,Apidae,Apis,Apis mellifera
2019,10,31,32.23206667,-110.95227,Hymenoptera,Apidae,Apis,Apis mellifera
2019,11,5,32.23325608,-110.9495105,Hymenoptera,Apidae,Apis,Apis mellifera
2019,11,6,32.23183146,-110.9540014,Hymenoptera,Apidae,Apis,Apis mellifera
2019,11,8,32.24362272,-110.9459002,Hymenoptera,Apidae,Apis,Apis mellifera
2019,11,9,32.23185516,-110.9539756,Hymenoptera,Apidae,Apis,Apis mellifera
2020,3,6,32.232207,-110.948747,Hymenoptera,Apidae,Apis,Apis mellifera
2020,3,14,32.23199618,-110.9531248,Hymenoptera,Apidae,Apis,Apis mellifera
2020,4,24,32.22821454,-110.9532942,Hymenoptera,Apidae,Apis,Apis mellifera
2020,8,26,32.23244859,-110.9393731,Hymenoptera,Apidae,Apis,Apis mellifera
2020,8,31,32.23822917,-110.9533558,Hymenoptera,Apidae,Apis,Apis mellifera
2020,9,14,32.23171111,-110.9583806,Hymenoptera,Apidae,Apis,Apis mellifera
2018,12,3,32.23187992,-110.9537713,Hymenoptera,Apidae,Bombus,Bombus sonorus
2019,9,11,32.23175833,-110.9556972,Hymenoptera,Apidae,Diadasia,
2015,9,15,32.22972104,-110.9525408,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2015,10,12,32.23315717,-110.9499563,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2016,2,27,32.23388075,-110.9502394,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2018,5,23,32.2308015,-110.953499,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,4,32.231955,-110.95382,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,4,32.2332,-110.9500722,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,4,32.23273198,-110.9508392,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,4,32.23318833,-110.95022,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,5,32.231895,-110.9494383,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,5,32.23191167,-110.95395,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,6,32.23313634,-110.949603,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,10,32.23328056,-110.9501333,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,11,32.23333333,-110.95,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,11,32.23333333,-110.95,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,11,32.23277778,-110.9497222,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,11,32.23374444,-110.9524222,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,11,32.23127541,-110.95388,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,12,32.23315833,-110.95112,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,12,32.23313889,-110.9495694,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,13,32.23322222,-110.9495306,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,13,32.23265768,-110.949601,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,13,32.23181667,-110.9537117,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2019,9,15,32.23166524,-110.9522904,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2020,8,13,32.22865833,-110.9532694,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2020,8,27,32.23183333,-110.951155,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2020,9,6,32.23175848,-110.9550863,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2020,9,7,32.22852657,-110.9511544,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2020,9,21,32.2335756,-110.9528414,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2020,9,21,32.2334561,-110.9529677,Hymenoptera,Apidae,Xylocopa,Xylocopa californica
2018,10,19,32.23332977,-110.9494171,Hymenoptera,Apidae,Xylocopa,Xylocopa mexicanorum
2015,7,1,32.22874482,-110.9518525,Hymenoptera,Apidae,Xylocopa,Xylocopa sonorina
2018,4,21,32.23131979,-110.9530877,Hymenoptera,Apidae,Xylocopa,Xylocopa sonorina
2018,8,23,32.23621333,-110.9458783,Hymenoptera,Apidae,Xylocopa,Xylocopa sonorina
2019,9,11,32.233596,-110.9499606,Hymenoptera,Apidae,Xylocopa,Xylocopa sonorina
2019,12,12,32.23111968,-110.9537382,Hymenoptera,Apidae,Xylocopa,Xylocopa sonorina
2020,3,6,32.23306805,-110.9512077,Hymenoptera,Apidae,Xylocopa,Xylocopa sonorina
2020,3,7,32.23189253,-110.9508639,Hymenoptera,Apidae,Xylocopa,Xylocopa sonorina
2020,3,17,32.231614,-110.9561423,Hymenoptera,Apidae,Xylocopa,Xylocopa sonorina
2016,8,25,32.22924301,-110.9589111,Hymenoptera,Apidae,Xylocopa,
2016,9,2,32.2303317,-110.951921,Hymenoptera,Apidae,Xylocopa,
2017,4,12,32.23175628,-110.9537171,Hymenoptera,Apidae,Xylocopa,
2017,4,12,32.23176193,-110.9510134,Hymenoptera,Apidae,Xylocopa,
2017,7,16,32.23212871,-110.9591889,Hymenoptera,Apidae,Xylocopa,
2017,11,3,32.23027504,-110.9520834,Hymenoptera,Apidae,Xylocopa,
2018,3,11,32.2390437,-110.9465229,Hymenoptera,Apidae,Xylocopa,
2018,3,21,32.23731167,-110.950845,Hymenoptera,Apidae,Xylocopa,
2018,4,22,32.23103046,-110.9537848,Hymenoptera,Apidae,Xylocopa,
2018,5,1,32.23167323,-110.9584882,Hymenoptera,Apidae,Xylocopa,
2019,9,4,32.23324167,-110.9500583,Hymenoptera,Apidae,Xylocopa,
2019,9,4,32.23305511,-110.9499969,Hymenoptera,Apidae,Xylocopa,
2019,9,4,32.23012441,-110.9545241,Hymenoptera,Apidae,Xylocopa,
2019,9,6,32.23305511,-110.9494476,Hymenoptera,Apidae,Xylocopa,
2019,9,6,32.233434,-110.948982,Hymenoptera,Apidae,Xylocopa,
2019,9,9,32.232505,-110.9498883,Hymenoptera,Apidae,Xylocopa,
2019,9,9,32.23309667,-110.9500717,Hymenoptera,Apidae,Xylocopa,
2019,9,9,32.2333,-110.9498444,Hymenoptera,Apidae,Xylocopa,
2019,9,9,32.228825,-110.9572617,Hymenoptera,Apidae,Xylocopa,
2019,9,10,32.23244667,-110.9497,Hymenoptera,Apidae,Xylocopa,
2019,9,11,32.22825282,-110.9546599,Hymenoptera,Apidae,Xylocopa,
2019,9,11,32.234516,-110.95395,Hymenoptera,Apidae,Xylocopa,
2019,9,11,32.23194444,-110.9538278,Hymenoptera,Apidae,Xylocopa,
2019,9,11,32.23277778,-110.9497222,Hymenoptera,Apidae,Xylocopa,
2019,9,11,32.23256302,-110.949585,Hymenoptera,Apidae,Xylocopa,
2019,9,12,32.2338562,-110.9488907,Hymenoptera,Apidae,Xylocopa,
2019,9,12,32.23316141,-110.9494761,Hymenoptera,Apidae,Xylocopa,
2019,9,13,32.233182,-110.950443,Hymenoptera,Apidae,Xylocopa,
2019,9,25,32.23283684,-110.9494204,Hymenoptera,Apidae,Xylocopa,
2020,3,7,32.22964167,-110.957895,Hymenoptera,Apidae,Xylocopa,
2020,4,16,32.22435811,-110.9589614,Hymenoptera,Apidae,Xylocopa,
2020,7,27,32.237275,-110.95752,Hymenoptera,Apidae,Xylocopa,
2020,8,26,32.23053667,-110.9523467,Hymenoptera,Apidae,Xylocopa,
2020,9,8,32.23218858,-110.9467113,Hymenoptera,Apidae,Xylocopa,
2017,4,10,32.22713128,-110.9517575,Hymenoptera,Apidae,,
2017,4,10,32.22713128,-110.9517575,Hymenoptera,Apidae,,
2017,4,12,32.23198302,-110.9537891,Hymenoptera,Apidae,,
2017,4,12,32.23193168,-110.953783,Hymenoptera,Apidae,,
2017,4,12,32.2318116,-110.9510221,Hymenoptera,Apidae,,
2018,3,19,32.23251107,-110.9511994,Hymenoptera,Apidae,,
2018,4,11,32.2319715,-110.9534577,Hymenoptera,Apidae,,
2018,4,30,32.23345333,-110.9566333,Hymenoptera,Apidae,,
2018,9,4,32.23094241,-110.9510173,Hymenoptera,Apidae,,
2019,9,6,32.232024,-110.949804,Hymenoptera,Apidae,,
2019,9,6,32.232024,-110.949804,Hymenoptera,Apidae,,
2019,9,11,32.23333333,-110.95,Hymenoptera,Apidae,,
2019,9,11,32.23333333,-110.95,Hymenoptera,Apidae,,
2019,9,14,32.237923,-110.958854,Hymenoptera,Apidae,,
2019,9,16,32.2294021,-110.9570003,Hymenoptera,Apidae,,
2019,11,19,32.2318671,-110.9534181,Hymenoptera,Apidae,,
2020,8,25,32.23789251,-110.9487153,Hymenoptera,Apidae,,
2020,9,1,32.23319255,-110.960471,Hymenoptera,Apidae,,
2020,5,5,32.23317833,-110.95482,Hymenoptera,Braconidae,,
2017,9,22,32.23159107,-110.9498094,Hymenoptera,Crabronidae,Bicyrtes,Bicyrtes viduatus
2019,9,9,32.23631648,-110.953876,Hymenoptera,Crabronidae,Bicyrtes,Bicyrtes viduatus
2019,9,12,32.22925093,-110.9571642,Hymenoptera,Crabronidae,Bicyrtes,Bicyrtes viduatus
2019,10,22,32.23235833,-110.9494333,Hymenoptera,Cynipidae,Andricus,Andricus quercuslanigera
2020,2,18,32.23256333,-110.9479533,Hymenoptera,Cynipidae,Andricus,Andricus quercuslanigera
2020,3,24,32.22875993,-110.9530715,Hymenoptera,Cynipidae,Andricus,Andricus quercuslanigera
2020,5,5,32.23204667,-110.9550867,Hymenoptera,Cynipidae,,
2020,8,7,32.24105833,-110.9585333,Hymenoptera,Evaniidae,Evania,
2020,9,6,32.22852657,-110.9511544,Hymenoptera,Evaniidae,Evania,
2015,10,29,32.225676,-110.962347,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex versicolor
2016,4,12,32.22566403,-110.9623612,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex versicolor
2017,4,3,32.22570067,-110.9622529,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex versicolor
2018,11,21,32.23846505,-110.9509824,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex versicolor
2019,9,15,32.23118981,-110.9528259,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex versicolor
2019,9,15,32.22513911,-110.9431804,Hymenoptera,Formicidae,Acromyrmex,
2019,9,10,32.2333918,-110.9543389,Hymenoptera,Formicidae,Camponotus,Camponotus festinatus
2019,9,10,32.23318611,-110.9544361,Hymenoptera,Formicidae,Camponotus,Camponotus festinatus
2018,4,13,32.22520365,-110.9526895,Hymenoptera,Formicidae,Camponotus,
2018,4,30,32.23333653,-110.9566784,Hymenoptera,Formicidae,Camponotus,
2016,4,11,32.225717,-110.9629586,Hymenoptera,Formicidae,Crematogaster,
2016,4,11,32.22549225,-110.9630126,Hymenoptera,Formicidae,Crematogaster,
2016,4,11,32.22701843,-110.962315,Hymenoptera,Formicidae,Crematogaster,
2016,4,7,32.22753919,-110.9630401,Hymenoptera,Formicidae,Forelius,
2017,4,10,32.22737025,-110.9511052,Hymenoptera,Formicidae,Forelius,
2020,8,26,32.22682879,-110.9479186,Hymenoptera,Formicidae,Forelius,
2020,9,1,32.22871297,-110.954456,Hymenoptera,Formicidae,Forelius,
2019,9,16,32.22935833,-110.9568639,Hymenoptera,Formicidae,Linepithema,Linepithema humile
2019,9,16,32.22935833,-110.9568639,Hymenoptera,Formicidae,Linepithema,Linepithema humile
2019,9,16,32.22935833,-110.9568639,Hymenoptera,Formicidae,Linepithema,Linepithema humile
2019,11,8,32.23864705,-110.9459213,Hymenoptera,Formicidae,Linepithema,Linepithema humile
2018,11,22,32.22856335,-110.959178,Hymenoptera,Formicidae,Myrmecocystus,
2019,9,10,32.2333918,-110.9543389,Hymenoptera,Formicidae,Myrmecocystus,
2018,11,30,32.23566738,-110.9572894,Hymenoptera,Formicidae,Novomessor,Novomessor albisetosus
2018,11,24,32.23185911,-110.9539644,Hymenoptera,Formicidae,Novomessor,Novomessor cockerelli
2016,4,14,32.22569119,-110.9624698,Hymenoptera,Formicidae,Odontomachus,Odontomachus clarus
2016,9,22,32.23090494,-110.9522766,Hymenoptera,Formicidae,Odontomachus,Odontomachus clarus
2018,9,21,32.23123112,-110.9508174,Hymenoptera,Formicidae,Odontomachus,Odontomachus clarus
2018,10,1,32.23139222,-110.9513465,Hymenoptera,Formicidae,Odontomachus,Odontomachus clarus
2018,12,3,32.23035,-110.9537417,Hymenoptera,Formicidae,Odontomachus,Odontomachus clarus
2018,12,5,32.23224775,-110.9496549,Hymenoptera,Formicidae,Odontomachus,Odontomachus clarus
2019,9,4,32.22923449,-110.9567546,Hymenoptera,Formicidae,Odontomachus,Odontomachus clarus
2019,9,5,32.22996333,-110.956995,Hymenoptera,Formicidae,Odontomachus,
2019,9,15,32.22961953,-110.9514763,Hymenoptera,Formicidae,Odontomachus,
2019,9,16,32.22842833,-110.95137,Hymenoptera,Formicidae,Odontomachus,
2018,4,22,32.23064167,-110.9518133,Hymenoptera,Formicidae,Pheidole,
2019,9,9,32.23374444,-110.9524222,Hymenoptera,Formicidae,Pheidole,
2020,9,16,32.22996933,-110.9561772,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex californicus
2019,3,31,32.22893906,-110.9587097,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex maricopa
2017,11,28,32.23992183,-110.9545149,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex rugosus
2018,11,27,32.23121218,-110.9473782,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex rugosus
2019,9,6,32.22950333,-110.9547583,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex rugosus
2019,11,2,32.23881172,-110.9598931,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex rugosus
2019,11,8,32.24065125,-110.9568681,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex rugosus
2020,9,10,32.23533602,-110.9542812,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex rugosus
2016,3,16,32.22800598,-110.9635731,Hymenoptera,Formicidae,Pogonomyrmex,
2016,8,6,32.23726136,-110.9606158,Hymenoptera,Formicidae,Pogonomyrmex,
2017,11,30,32.23100637,-110.9647492,Hymenoptera,Formicidae,Pogonomyrmex,
2018,4,24,32.22623485,-110.96346,Hymenoptera,Formicidae,Pogonomyrmex,
2018,4,24,32.23339114,-110.9566198,Hymenoptera,Formicidae,Pogonomyrmex,
2018,12,5,32.22399522,-110.9467525,Hymenoptera,Formicidae,Pogonomyrmex,
2020,8,21,32.24189722,-110.9562556,Hymenoptera,Formicidae,Pogonomyrmex,
2020,9,2,32.23170451,-110.9578804,Hymenoptera,Formicidae,Pogonomyrmex,
2016,4,7,32.22360595,-110.9586089,Hymenoptera,Formicidae,Solenopsis,Solenopsis xyloni
2016,4,12,32.22665184,-110.962371,Hymenoptera,Formicidae,Solenopsis,Solenopsis xyloni
2016,4,12,32.22752762,-110.9631653,Hymenoptera,Formicidae,Solenopsis,Solenopsis xyloni
2018,5,10,32.2266629,-110.9622965,Hymenoptera,Formicidae,Solenopsis,Solenopsis xyloni
2016,3,14,32.22858843,-110.9632128,Hymenoptera,Formicidae,Solenopsis,
2016,4,11,32.22621894,-110.9609054,Hymenoptera,Formicidae,Solenopsis,
2016,4,11,32.22683213,-110.960151,Hymenoptera,Formicidae,Solenopsis,
2016,4,11,32.22573129,-110.9615728,Hymenoptera,Formicidae,Solenopsis,
2016,4,13,32.22658721,-110.9603115,Hymenoptera,Formicidae,Solenopsis,
2018,4,11,32.23284313,-110.9497492,Hymenoptera,Formicidae,Solenopsis,
2018,5,10,32.22642913,-110.9601156,Hymenoptera,Formicidae,Solenopsis,
2019,2,4,32.23218804,-110.9546088,Hymenoptera,Formicidae,Solenopsis,
2019,2,4,32.23218804,-110.9546088,Hymenoptera,Formicidae,Solenopsis,
2018,10,18,32.22553674,-110.9563355,Hymenoptera,Formicidae,Veromessor,Veromessor pergandei
2011,8,20,32.22618526,-110.9494837,Hymenoptera,Formicidae,,
2015,10,29,32.225267,-110.962374,Hymenoptera,Formicidae,,
2016,3,14,32.22792855,-110.9633245,Hymenoptera,Formicidae,,
2016,3,14,32.22801075,-110.9639266,Hymenoptera,Formicidae,,
2016,3,14,32.22800744,-110.9639332,Hymenoptera,Formicidae,,
2016,3,14,32.22886231,-110.9628782,Hymenoptera,Formicidae,,
2016,3,14,32.22863292,-110.9638881,Hymenoptera,Formicidae,,
2016,3,15,32.22789659,-110.963621,Hymenoptera,Formicidae,,
2016,3,15,32.22841606,-110.9638108,Hymenoptera,Formicidae,,
2016,3,15,32.22882443,-110.9635125,Hymenoptera,Formicidae,,
2016,3,16,32.22894169,-110.9634627,Hymenoptera,Formicidae,,
2016,3,16,32.22879999,-110.9638833,Hymenoptera,Formicidae,,
2016,4,5,32.22540583,-110.9623736,Hymenoptera,Formicidae,,
2016,4,11,32.22575866,-110.9628686,Hymenoptera,Formicidae,,
2016,4,11,32.22571646,-110.9629051,Hymenoptera,Formicidae,,
2016,4,11,32.22566583,-110.9630762,Hymenoptera,Formicidae,,
2016,4,11,32.22567107,-110.9629485,Hymenoptera,Formicidae,,
2016,4,11,32.22501381,-110.9611731,Hymenoptera,Formicidae,,
2016,4,11,32.22574936,-110.9610059,Hymenoptera,Formicidae,,
2016,4,11,32.22574366,-110.9610164,Hymenoptera,Formicidae,,
2016,4,11,32.22697714,-110.9601291,Hymenoptera,Formicidae,,
2016,4,12,32.2255963,-110.9624768,Hymenoptera,Formicidae,,
2016,4,13,32.22565758,-110.961384,Hymenoptera,Formicidae,,
2016,4,13,32.2263873,-110.9600697,Hymenoptera,Formicidae,,
2017,4,10,32.22738404,-110.9511812,Hymenoptera,Formicidae,,
2017,4,10,32.2275816,-110.951069,Hymenoptera,Formicidae,,
2017,4,10,32.22754929,-110.9513049,Hymenoptera,Formicidae,,
2017,4,27,32.22943594,-110.9557605,Hymenoptera,Formicidae,,
2017,6,28,32.23839316,-110.9509603,Hymenoptera,Formicidae,,
2017,8,23,32.23177679,-110.9395488,Hymenoptera,Formicidae,,
2018,4,11,32.23203677,-110.9537723,Hymenoptera,Formicidae,,
2018,4,13,32.227744,-110.951189,Hymenoptera,Formicidae,,
2018,4,23,32.23547735,-110.9540829,Hymenoptera,Formicidae,,
2018,4,23,32.23542518,-110.9541662,Hymenoptera,Formicidae,,
2018,4,24,32.2262495,-110.963504,Hymenoptera,Formicidae,,
2018,4,24,32.22617175,-110.9624072,Hymenoptera,Formicidae,,
2018,5,8,32.22680333,-110.960045,Hymenoptera,Formicidae,,
2018,5,10,32.22639569,-110.9620929,Hymenoptera,Formicidae,,
2018,5,10,32.22563884,-110.962213,Hymenoptera,Formicidae,,
2018,5,10,32.22643303,-110.9620716,Hymenoptera,Formicidae,,
2018,9,6,32.23172379,-110.9494629,Hymenoptera,Formicidae,,
2018,11,30,32.23096268,-110.9558351,Hymenoptera,Formicidae,,
2018,11,30,32.23158522,-110.9548345,Hymenoptera,Formicidae,,
2018,11,30,32.23447546,-110.959043,Hymenoptera,Formicidae,,
2018,12,1,32.23442204,-110.9550293,Hymenoptera,Formicidae,,
2018,12,1,32.22796956,-110.9496426,Hymenoptera,Formicidae,,
2018,12,3,32.23051303,-110.9520189,Hymenoptera,Formicidae,,
2018,12,3,32.23217073,-110.9554951,Hymenoptera,Formicidae,,
2019,9,4,32.23011667,-110.95022,Hymenoptera,Formicidae,,
2019,9,9,32.22795356,-110.9591762,Hymenoptera,Formicidae,,
2019,9,9,32.23374444,-110.9524222,Hymenoptera,Formicidae,,
2019,9,10,32.24339385,-110.9578695,Hymenoptera,Formicidae,,
2019,9,11,32.23283,-110.9506833,Hymenoptera,Formicidae,,
2019,9,12,32.241332,-110.950128,Hymenoptera,Formicidae,,
2019,11,5,32.24346141,-110.9567461,Hymenoptera,Formicidae,,
2020,4,14,32.22331223,-110.9579441,Hymenoptera,Formicidae,,
2020,8,26,32.23249956,-110.9393723,Hymenoptera,Formicidae,,
2020,9,10,32.23555212,-110.9552796,Hymenoptera,Formicidae,,
2017,10,16,32.23047826,-110.9522655,Hymenoptera,Halictidae,Agapostemon,Agapostemon melliventris
2020,7,6,32.23313667,-110.954895,Hymenoptera,Ichneumonidae,Anomalon,
2017,4,12,32.23188777,-110.953895,Hymenoptera,Ichneumonidae,,
2019,4,15,32.23737167,-110.9485867,Hymenoptera,Megachilidae,Lithurgopsis,
2017,4,12,32.23106869,-110.9530092,Hymenoptera,Megachilidae,Megachile,
2017,4,12,32.23040124,-110.9514842,Hymenoptera,Megachilidae,Megachile,
2017,4,12,32.23106973,-110.9527683,Hymenoptera,Megachilidae,Megachile,
2017,4,12,32.23152804,-110.9525805,Hymenoptera,Megachilidae,Megachile,
2018,4,23,32.23110477,-110.9529836,Hymenoptera,Megachilidae,Megachile,
2018,5,3,32.22876667,-110.9549783,Hymenoptera,Megachilidae,Megachile,
2017,4,12,32.23198478,-110.9537477,Hymenoptera,Megachilidae,,
2020,3,6,32.23192654,-110.9501093,Hymenoptera,Megachilidae,,
2018,11,30,32.22915648,-110.9572652,Hymenoptera,Mutillidae,Dasymutilla,Dasymutilla foxi
2019,9,6,32.233362,-110.955833,Hymenoptera,Pompilidae,Auplopus,
2020,9,10,32.23790366,-110.9545077,Hymenoptera,Pompilidae,Hemipepsis,
2020,7,25,32.23035,-110.9519967,Hymenoptera,Pompilidae,Pepsis,Pepsis mildei
2017,7,13,32.2278803,-110.9451202,Hymenoptera,Pompilidae,Pepsis,Pepsis thisbe
2019,7,10,32.2305255,-110.9520818,Hymenoptera,Pompilidae,Pepsis,Pepsis thisbe
2019,7,10,32.23089022,-110.9511933,Hymenoptera,Pompilidae,Pepsis,Pepsis thisbe
2015,9,15,32.23035459,-110.9521176,Hymenoptera,Pompilidae,Pepsis,
2016,7,28,32.230905,-110.952913,Hymenoptera,Pompilidae,Pepsis,
2017,9,13,32.23806667,-110.9473717,Hymenoptera,Pompilidae,Pepsis,
2017,10,25,32.23048865,-110.9521981,Hymenoptera,Pompilidae,Pepsis,
2019,9,18,32.23046679,-110.9520938,Hymenoptera,Pompilidae,Pepsis,
2020,7,9,32.23040833,-110.9520117,Hymenoptera,Pompilidae,Pepsis,
2020,7,9,32.23052167,-110.9520633,Hymenoptera,Pompilidae,Pepsis,
2016,8,24,32.23041981,-110.9518224,Hymenoptera,Pompilidae,,
2019,5,31,32.2266922,-110.9491043,Hymenoptera,Pompilidae,,
2020,7,15,32.23049167,-110.9518806,Hymenoptera,Pompilidae,,
2020,7,20,32.22312854,-110.9437133,Hymenoptera,Pompilidae,,
2020,7,12,32.2354981,-110.9542154,Hymenoptera,Scoliidae,Scolia,
2019,9,6,32.23312833,-110.9513333,Hymenoptera,Sphecidae,Chalybion,
2019,9,12,32.23315058,-110.950059,Hymenoptera,Sphecidae,Chalybion,
2019,9,14,32.22935104,-110.9517975,Hymenoptera,Sphecidae,Chalybion,
2019,11,19,32.2318851,-110.9501094,Hymenoptera,Sphecidae,Chalybion,
2020,6,12,32.22283288,-110.9604061,Hymenoptera,Sphecidae,Chlorion,Chlorion aerarium
2019,9,9,32.23336667,-110.9565667,Hymenoptera,Sphecidae,Sceliphron,Sceliphron caementarium
2019,9,10,32.23477173,-110.9572678,Hymenoptera,Vespidae,Pachodynerus,Pachodynerus guadulpensis
2016,4,12,32.22545754,-110.9623322,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2017,4,12,32.23208011,-110.9538633,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2017,4,12,32.23202883,-110.9538737,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2017,4,12,32.23203667,-110.9538288,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2017,4,12,32.23189803,-110.9509635,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2017,4,28,32.23126146,-110.9559407,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2018,4,11,32.2320313,-110.9538291,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2018,4,11,32.23209362,-110.953867,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2018,4,11,32.23208307,-110.9538624,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2018,4,11,32.23199167,-110.95378,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2018,4,11,32.23213452,-110.9539502,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2018,6,2,32.23066333,-110.9627333,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2018,11,5,32.23159667,-110.952675,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2019,9,4,32.23180833,-110.9538333,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2019,9,5,32.23184,-110.948331,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2019,9,10,32.23311881,-110.9501526,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2019,9,10,32.23198,-110.9538283,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2019,9,10,32.23185333,-110.9557333,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2019,9,11,32.231525,-110.95568,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2019,9,11,32.234575,-110.953922,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2019,9,11,32.23129408,-110.9518727,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2019,9,15,32.23090363,-110.9523773,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2020,3,7,32.23174667,-110.9538333,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2020,8,31,32.23254512,-110.9512536,Hymenoptera,Vespidae,Polistes,Polistes arizonensis
2017,4,12,32.23196508,-110.9538123,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2017,4,12,32.2318887,-110.9538134,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2017,4,12,32.23184614,-110.9538609,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2017,4,12,32.23100225,-110.9525529,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2017,4,12,32.23173947,-110.9537894,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2017,4,14,32.23189689,-110.9538877,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2017,6,1,32.23062,-110.95141,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2018,4,11,32.23182863,-110.9538715,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2018,5,9,32.2261975,-110.9623248,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2018,5,10,32.22643571,-110.9620388,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2019,9,9,32.23338667,-110.9565367,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2019,9,11,32.22810128,-110.9542734,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2019,10,7,32.22829301,-110.9552983,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2020,3,7,32.23198733,-110.9509919,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2020,5,20,32.23793226,-110.947418,Hymenoptera,Vespidae,Polistes,Polistes aurifer
2020,8,10,32.24052833,-110.9529283,Hymenoptera,Vespidae,Polistes,Polistes aurifer
