id,year_observed,month_observed,day_observed,time_observed_at,user_id,user_login,quality_grade,latitude,longitude,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
57605556,2020,8,22,2020-08-22 23:11:08 UTC,1180101,brooklynrichards,research,32.21012169,-110.8425346,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
57612398,2020,8,13,2020-08-13 14:43:50 UTC,1624795,azsankey,research,32.27938065,-111.0252477,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
57673152,2020,8,11,2020-08-11 16:59:45 UTC,1117199,xchennj,research,32.22922833,-110.9884867,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
57739948,2020,8,27,2020-08-27 13:41:56 UTC,3448882,duancc,research,32.267525,-110.8979917,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
58244346,2020,9,1,2020-09-01 13:45:35 UTC,2771400,plwarren,research,32.24805081,-110.9104938,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
58334334,2020,8,26,2020-08-26 21:34:04 UTC,1029844,jennifer566,research,32.22943667,-110.9533783,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
58810127,2020,9,6,2020-09-06 20:52:04 UTC,3377884,kcain111,research,32.24333,-111.1674717,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
59343279,2020,9,11,2020-09-11 14:39:22 UTC,248870,birdgal24,research,32.23147843,-110.966908,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
59740294,2020,9,15,2020-09-15 18:50:32 UTC,3520069,lbarraza3,research,32.27629167,-111.0195528,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
60107696,2020,9,19,2020-09-19 15:10:08 UTC,3258781,geoffref,research,32.14191117,-111.0408695,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
60206262,2020,9,20,2020-09-20 16:34:53 UTC,278739,keatonwilson,research,32.23006333,-110.9134133,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
60276025,2020,9,20,2020-09-20 14:36:00 UTC,171193,bkelley,research,32.24035192,-111.1660588,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
60439986,2020,9,21,2020-09-21 14:18:00 UTC,3515561,angie_shah,research,32.23592272,-110.9549133,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
62812437,2020,10,17,2020-10-17 18:26:48 UTC,3521301,rubymeyer,research,32.23247833,-110.9394383,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
63580034,2020,10,26,2020-10-26 16:17:00 UTC,770371,janeyd,research,32.25562085,-110.7334391,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
63868030,2020,10,30,2020-10-30 17:30:47 UTC,2596055,melisae,research,32.24389376,-111.1677515,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
63903441,2020,10,31,2020-10-31 18:48:54 UTC,284685,madkaplan,research,32.2255815,-110.9324974,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
64246665,2020,11,4,2020-11-05 00:08:12 UTC,1948815,maxinecruz,research,32.23053667,-110.9521333,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
64465568,2020,11,3,2020-11-03 17:13:35 UTC,3515561,angie_shah,research,32.23173857,-110.9565117,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
64497087,2016,10,28,2016-10-28 21:50:00 UTC,3554691,patn,research,32.24250766,-111.1681184,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
64545483,2020,11,9,2020-11-09 19:57:00 UTC,770371,janeyd,research,32.25565071,-110.7333958,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
64647342,2020,11,10,2020-11-10 18:27:18 UTC,1979554,atlasbeetle,research,32.243345,-111.167525,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
64680602,2020,11,11,2020-11-11 18:25:36 UTC,1979554,atlasbeetle,research,32.2481101,-110.9083256,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
64695878,2020,11,11,2020-11-11 22:51:55 UTC,1508792,susy7,research,32.23033905,-110.9041861,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
64987808,2020,11,15,2020-11-15 19:23:00 UTC,76726,chrisrohrer,research,32.244013,-111.168174,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
65284021,2020,11,20,2020-11-20 18:01:00 UTC,332438,greenecycle,research,32.2328814,-110.9003226,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
65478402,2020,10,1,2020-10-01 16:57:12 UTC,3520103,mbigham99,research,32.2393945,-110.9488165,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
65559767,2020,11,24,2020-11-24 21:27:06 UTC,1777239,owenbal,research,32.24834667,-110.9083783,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
65596280,2020,11,24,2020-11-24 20:39:37 UTC,20834,entomo-logic,research,32.24327167,-111.1673883,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
65657687,2020,11,26,2020-11-26 21:30:50 UTC,3521301,rubymeyer,research,32.232555,-110.9395671,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
65840305,2020,10,2,2020-10-03 01:04:00 UTC,3872596,tinman631,research,32.33361583,-111.080645,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66375087,2020,12,9,2020-12-09 21:20:50 UTC,1424273,paulswitzer,research,32.24828333,-110.908325,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66375107,2020,12,9,2020-12-09 21:18:56 UTC,1424273,paulswitzer,research,32.248295,-110.908295,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66409024,2020,12,9,2020-12-09 21:13:02 UTC,2025917,jewelwing66,research,32.24829167,-110.90825,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66424693,2020,12,11,2020-12-11 16:32:23 UTC,3521301,rubymeyer,research,32.232925,-110.9392867,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66426984,2020,12,11,2020-12-11 18:29:39 UTC,302169,julia45,research,32.2558321,-110.8912828,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66428405,2020,11,22,2020-11-22 23:15:00 UTC,3893173,hollyc_26,research,32.276038,-110.93965,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66505850,2020,12,6,2020-12-06 20:39:44 UTC,1162802,blueskyes,research,32.302925,-110.8325667,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66902714,2006,6,26,2006-06-26 21:36:00 UTC,87515,mjskinner,research,32.24581181,-111.067751,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66902773,2006,7,8,2006-07-08 19:00:00 UTC,87515,mjskinner,needs_id,32.24580557,-111.0677568,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
66902819,2006,7,15,2006-07-15 22:05:00 UTC,87515,mjskinner,research,32.24563324,-111.0678674,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
67256764,2013,11,11,2013-11-11 18:12:00 UTC,2397809,pauls_tucson,research,32.24410207,-110.7836395,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
67514631,2020,7,31,2020-07-31 18:05:00 UTC,3717326,davevincentprophoto,research,32.30990334,-110.829365,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
68064814,2021,1,14,2021-01-14 18:59:02 UTC,770371,janeyd,research,32.25558121,-110.7333612,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
69094782,2021,2,5,2021-02-05 17:42:12 UTC,526494,mhunter,research,32.225855,-110.93895,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
69158164,2019,8,9,2019-08-09 14:52:18 UTC,1450888,splendorfish,research,32.3111607,-110.9844096,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
69158276,2019,8,9,2019-08-09 14:49:22 UTC,1450888,splendorfish,research,32.31110416,-110.9845403,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
69206208,2019,8,9,2019-08-09 14:48:59 UTC,1450888,splendorfish,needs_id,32.31109681,-110.9843468,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
69653128,2018,5,15,2018-05-15 19:26:00 UTC,2866445,ammoph11,research,32.244013,-111.168174,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
69678616,2013,11,29,2013-11-29 22:00:00 UTC,372066,naturalista66,research,32.24296019,-111.1672532,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
70567431,2017,9,19,2017-09-20 01:10:08 UTC,861881,chilipossum,research,32.31466231,-110.8191689,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
70965517,2021,3,10,2021-03-10 22:17:19 UTC,2999413,sonorandesertobserver,research,32.24140972,-110.8665144,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
70983175,2021,2,6,2021-02-06 21:15:00 UTC,3432164,mssinger,research,32.22379722,-110.9108583,Danaus gilippus,Queen,Insecta,51743,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus
1902759,2007,11,24,2007-11-24 18:24:40 UTC,87515,mjskinner,research,32.245684,-111.067932,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
2348340,2015,10,25,2015-10-25 18:06:34 UTC,69726,bryonlichtenhan,research,32.2547,-111.197225,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
3614325,2011,12,29,2011-12-29 18:15:00 UTC,267826,southwestwanderer,research,32.20706398,-110.9878135,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
4262055,2016,9,28,2016-09-28 20:29:00 UTC,53702,lonnyholmes,research,32.24360466,-111.1680774,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
4329059,2012,10,12,2012-10-13 04:36:00 UTC,333466,pedalpics,research,32.217753,-110.883876,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
4889369,2017,1,3,2017-01-03 20:00:30 UTC,297128,bernardomurrieta,research,32.18913919,-111.0016788,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
4894177,2017,1,2,2017-01-02 21:10:00 UTC,2991,sea-kangaroo,research,32.2434321,-111.1677441,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
4957765,2017,1,10,2017-01-10 17:47:00 UTC,6624,joannerusso,research,32.243245,-111.1674733,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
5949894,2017,4,24,2017-04-24 21:07:12 UTC,264009,ck2az,research,32.28085761,-111.0281425,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
6322698,2017,5,22,2017-05-22 19:27:00 UTC,332438,greenecycle,research,32.2328753,-110.9003349,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
6991697,2016,9,9,,518008,ingas,research,32.2812817,-110.942835,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
7829750,2017,9,7,2017-09-08 04:03:00 UTC,76726,chrisrohrer,research,32.2085391,-110.9245562,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
7855678,2017,9,9,2017-09-10 02:19:00 UTC,76726,chrisrohrer,research,32.1820296,-110.9272154,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
8032350,2017,9,21,2017-09-22 00:36:56 UTC,264009,ck2az,research,32.28158906,-111.0325247,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
8032454,2017,9,21,2017-09-21 23:36:18 UTC,264009,ck2az,research,32.2818392,-111.0324339,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
8074450,2017,9,24,2017-09-24 16:39:30 UTC,264009,ck2az,research,32.28312,-111.031975,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
8263581,2017,10,4,2017-10-04 23:45:07 UTC,264009,ck2az,research,32.2822628,-111.0329149,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
8263678,2017,10,4,2017-10-04 23:41:15 UTC,264009,ck2az,research,32.28260539,-111.0331063,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
8379750,2017,10,11,2017-10-12 00:06:21 UTC,264009,ck2az,research,32.2791735,-111.021404,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
8485638,2017,10,20,2017-10-20 23:40:43 UTC,264009,ck2az,research,32.26690282,-111.0206802,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
8520710,2017,10,21,2017-10-21 22:13:04 UTC,264009,ck2az,research,32.27804639,-111.0206717,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
8573166,2017,10,26,2017-10-26 22:50:34 UTC,264009,ck2az,research,32.27892636,-111.0204695,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
11304108,2018,4,20,2018-04-20 22:46:00 UTC,275891,psyllidhipster,research,32.248523,-110.908785,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
14835746,2018,7,28,2018-07-28 15:04:57 UTC,1071765,jeffh,research,32.23236333,-110.7831333,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
15353356,2018,8,12,2018-08-12 14:52:18 UTC,44738,carianne,research,32.2350772,-110.852733,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
15353523,2018,8,4,2018-08-04 15:48:40 UTC,44738,carianne,research,32.23492459,-110.8526588,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
16183735,2018,9,3,2018-09-03 19:45:22 UTC,1117267,dperino,research,32.2617,-110.87777,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
17097191,2009,10,2,2009-10-02 07:07:51 UTC,1626,davidbygott,research,32.262567,-111.030063,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
17441748,2018,10,12,2018-10-12 17:28:10 UTC,1273722,batucker97,research,32.230555,-110.95202,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
17551435,2018,10,12,2018-10-12 17:28:44 UTC,1273795,bgin,research,32.23054096,-110.9520158,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
17622272,2018,10,12,2018-10-12 17:27:25 UTC,1273712,bmbowles,research,32.23048,-110.9519583,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
17652183,2018,10,12,2018-10-12 17:28:26 UTC,1189161,antsinmyeyesjohnson,research,32.23047638,-110.9519348,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
17796248,2018,10,15,2018-10-15 15:54:00 UTC,44738,carianne,research,32.23496093,-110.8527331,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
17796249,2018,10,15,2018-10-15 19:48:00 UTC,44738,carianne,research,32.23492758,-110.8527385,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
17937076,2018,10,29,2018-10-29 15:52:24 UTC,579856,chancemusky,research,32.23050508,-110.9522977,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18141710,2018,11,5,2018-11-05 20:38:02 UTC,285621,alcedo77,research,32.26809086,-110.8503144,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18150323,2018,8,3,2018-08-03 13:20:47 UTC,44738,carianne,research,32.2350862,-110.8527302,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18228184,2018,11,6,2018-11-06 23:28:51 UTC,1117267,dperino,research,32.26178333,-110.87777,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18266810,2018,11,8,2018-11-08 16:04:01 UTC,1626,davidbygott,research,32.26217,-111.0314638,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18417958,2018,11,15,2018-11-15 22:06:24 UTC,20834,entomo-logic,research,32.24345,-111.1674417,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18482403,2018,11,18,2018-11-18 21:54:52 UTC,1159055,daleasabrina,research,32.24258262,-110.9218024,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18668209,2017,2,16,,1626,davidbygott,research,32.26203912,-111.0311134,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18700875,2018,11,28,,1368967,azbirdbrain,research,32.1239491,-110.8846525,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18758418,2018,10,12,2018-10-12 18:30:39 UTC,1324169,drjay96,research,32.22991502,-110.9527061,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18779763,2018,12,2,2018-12-02 17:56:24 UTC,63638,ironwood-tree-experience,research,32.226673,-110.949168,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18807332,2018,12,3,2018-12-03 19:33:35 UTC,1368967,azbirdbrain,research,32.12347832,-110.8790745,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
18848266,2018,12,5,2018-12-05 19:24:03 UTC,1022003,austindude,research,32.21092998,-110.8268048,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
19074464,2018,12,17,2018-12-17 22:16:00 UTC,332438,greenecycle,research,32.2328814,-110.9003226,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
19093402,2018,11,1,,495442,saguaro34,research,32.2813686,-110.7301158,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
19455618,2019,1,5,2019-01-05 21:19:41 UTC,1057719,onlyvees,research,32.29516995,-110.9795839,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
19866839,2019,1,25,2019-01-25 21:07:39 UTC,232369,jeffoliver,research,32.2304418,-110.9521365,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
20841670,2019,2,28,2019-03-01 00:38:00 UTC,758510,mccreedy,research,32.27733621,-110.9312319,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
20862551,2019,3,1,2019-03-01 22:24:58 UTC,237362,desertdutchman,research,32.24818167,-110.9086067,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
22211789,2019,4,8,2019-04-08 20:55:57 UTC,232369,jeffoliver,research,32.23056109,-110.9520876,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
22937179,2014,12,20,,11784,bryanpfeiffer,research,32.24296924,-111.1674269,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
24816505,2019,4,30,2019-04-30 17:58:00 UTC,267826,southwestwanderer,research,32.20786443,-110.9832832,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
24862281,2019,5,9,2019-05-09 16:37:17 UTC,20834,entomo-logic,research,32.243295,-111.1661833,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
25320755,2019,5,14,2019-05-14 21:48:32 UTC,44738,carianne,research,32.23487473,-110.8260117,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
26458497,2019,6,5,2019-06-05 19:46:32 UTC,1409698,igotabeefpastry,research,32.22899167,-110.9269117,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
27455946,2018,8,21,2018-08-21 14:03:00 UTC,44738,carianne,research,32.23356111,-110.850659,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
27566669,2019,6,8,2019-06-08 19:28:01 UTC,1128542,amrahne,research,32.2484699,-110.9090747,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
28389057,2019,7,7,2019-07-07 19:30:45 UTC,1368967,azbirdbrain,research,32.28571672,-110.9476596,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
29550163,2019,7,25,2019-07-24 23:45:00 UTC,1790947,miguelenriquez989,research,32.24840025,-110.9088889,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
30066829,2019,8,2,2019-08-02 17:37:00 UTC,442615,roomthily,research,32.2484075,-110.9089123,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
31262165,2019,8,21,2019-08-21 15:31:00 UTC,442615,roomthily,research,32.2483943,-110.9090808,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
31545914,2019,8,25,2019-08-25 13:14:20 UTC,1864488,ddancer,research,32.26974167,-110.8448717,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
32314394,2019,8,19,2019-08-19 16:50:10 UTC,284685,madkaplan,research,32.22571667,-110.9325867,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
32533687,2019,9,11,2019-09-11 15:17:53 UTC,11002,mbrane01,research,32.28622285,-110.807837,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
34141938,2019,10,9,2019-10-09 23:35:19 UTC,1643608,curiousnomad,research,32.12081606,-110.8483833,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
34221677,2019,10,11,2019-10-11 18:02:03 UTC,474634,scottedmunds,research,32.24833667,-110.908325,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
34483411,2019,10,16,2019-10-16 16:29:37 UTC,1250933,uakari,research,32.20953,-110.9712617,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
34675900,2019,10,20,2019-10-20 16:28:22 UTC,20834,entomo-logic,research,32.24335,-111.1661528,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
34675902,2019,10,20,2019-10-20 16:28:36 UTC,20834,entomo-logic,research,32.24331667,-111.166175,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
34756101,2019,10,22,2019-10-22 21:59:00 UTC,332438,greenecycle,research,32.2328814,-110.9003226,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
35169562,2019,11,1,,1356621,carlosdmartinez,research,32.230457,-110.951934,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
35341811,2019,11,5,2019-11-05 21:26:02 UTC,2007045,nbjersey,research,32.23628667,-110.839845,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
35379282,2019,11,3,2019-11-03 18:09:24 UTC,20834,entomo-logic,research,32.243345,-111.1662362,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
35467072,2019,11,8,2019-11-08 19:06:08 UTC,1424273,paulswitzer,research,32.248325,-110.9082333,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
35478046,2019,11,8,2019-11-08 19:10:07 UTC,1310523,blancadog,research,32.24832989,-110.9086117,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
35627251,2019,9,2,2019-09-02 23:43:47 UTC,2408669,lronstadt,research,32.24218136,-110.9429813,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
35716558,2019,11,15,2019-11-15 21:42:27 UTC,17230,juancarlosbravo,research,32.23153167,-110.966905,Danaus plexippus,Monarch,Insecta,48662,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus
