Year,Month,Day,Order,Family,Genus,Species
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,15,Lepidoptera,Papilionidae,Battus,philenor
2016,11,16,Lepidoptera,Papilionidae,Battus,philenor
2016,11,16,Lepidoptera,Papilionidae,Battus,philenor
2016,11,16,Lepidoptera,Papilionidae,Battus,philenor
2016,11,16,Lepidoptera,Papilionidae,Battus,philenor
2016,11,16,Lepidoptera,Papilionidae,Battus,philenor
2016,11,16,Lepidoptera,Papilionidae,Battus,philenor
2016,11,16,Lepidoptera,Papilionidae,Battus,philenor
2016,11,16,Lepidoptera,Papilionidae,Battus,philenor
2016,11,16,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,17,Lepidoptera,Papilionidae,Battus,philenor
2016,11,18,Lepidoptera,Papilionidae,Battus,philenor
2016,11,18,Lepidoptera,Papilionidae,Battus,philenor
2016,11,18,Lepidoptera,Papilionidae,Battus,philenor
2016,11,18,Lepidoptera,Papilionidae,Battus,philenor
2016,11,18,Lepidoptera,Papilionidae,Battus,philenor
2016,11,18,Lepidoptera,Papilionidae,Battus,philenor
2016,11,18,Lepidoptera,Papilionidae,Battus,philenor
2016,11,18,Lepidoptera,Papilionidae,Battus,philenor
2016,11,18,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,21,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,22,Lepidoptera,Papilionidae,Battus,philenor
2016,11,28,Lepidoptera,Papilionidae,Battus,philenor
2016,11,28,Lepidoptera,Papilionidae,Battus,philenor
2016,11,28,Lepidoptera,Papilionidae,Battus,philenor
2016,11,28,Lepidoptera,Papilionidae,Battus,philenor
2016,11,28,Lepidoptera,Papilionidae,Battus,philenor
2016,11,28,Lepidoptera,Papilionidae,Battus,philenor
2016,11,28,Lepidoptera,Papilionidae,Battus,philenor
2016,11,28,Lepidoptera,Papilionidae,Battus,philenor
2016,11,28,Lepidoptera,Papilionidae,Battus,philenor
2016,11,29,Lepidoptera,Papilionidae,Battus,philenor
2016,11,29,Lepidoptera,Papilionidae,Battus,philenor
2016,11,29,Lepidoptera,Papilionidae,Battus,philenor
2016,11,29,Lepidoptera,Papilionidae,Battus,philenor
2016,11,29,Lepidoptera,Papilionidae,Battus,philenor
2016,11,29,Lepidoptera,Papilionidae,Battus,philenor
2016,11,29,Lepidoptera,Papilionidae,Battus,philenor
2016,11,29,Lepidoptera,Papilionidae,Battus,philenor
2016,11,29,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,1,Lepidoptera,Papilionidae,Battus,philenor
2016,12,2,Lepidoptera,Papilionidae,Battus,philenor
2016,12,2,Lepidoptera,Papilionidae,Battus,philenor
2016,12,2,Lepidoptera,Papilionidae,Battus,philenor
2016,12,2,Lepidoptera,Papilionidae,Battus,philenor
2016,12,2,Lepidoptera,Papilionidae,Battus,philenor
2016,12,2,Lepidoptera,Papilionidae,Battus,philenor
2016,12,2,Lepidoptera,Papilionidae,Battus,philenor
2016,12,2,Lepidoptera,Papilionidae,Battus,philenor
2016,12,2,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2016,12,6,Lepidoptera,Papilionidae,Battus,philenor
2017,5,1,Lepidoptera,Papilionidae,Battus,philenor
2017,5,1,Lepidoptera,Papilionidae,Battus,philenor
2017,5,1,Lepidoptera,Papilionidae,Battus,philenor
2017,5,1,Lepidoptera,Papilionidae,Battus,philenor
2017,5,1,Lepidoptera,Papilionidae,Battus,philenor
2017,5,1,Lepidoptera,Papilionidae,Battus,philenor
2017,5,1,Lepidoptera,Papilionidae,Battus,philenor
2017,5,1,Lepidoptera,Papilionidae,Battus,philenor
2017,5,1,Lepidoptera,Papilionidae,Battus,philenor
2019,3,8,Lepidoptera,Papilionidae,Battus,philenor
2019,3,22,Lepidoptera,Papilionidae,Battus,philenor
2019,3,22,Lepidoptera,Papilionidae,Battus,philenor
2019,4,7,Lepidoptera,Papilionidae,Battus,philenor
2019,4,7,Lepidoptera,Papilionidae,Battus,philenor
2019,9,10,Lepidoptera,Papilionidae,Battus,philenor
2019,9,10,Lepidoptera,Papilionidae,Battus,philenor
2019,9,10,Lepidoptera,Papilionidae,Battus,philenor
2019,9,10,Lepidoptera,Papilionidae,Battus,philenor
2019,9,10,Lepidoptera,Papilionidae,Battus,philenor
2019,9,10,Lepidoptera,Papilionidae,Battus,philenor
2019,9,10,Lepidoptera,Papilionidae,Battus,philenor
2019,9,10,Lepidoptera,Papilionidae,Battus,philenor
2019,9,10,Lepidoptera,Papilionidae,Battus,philenor
2019,9,11,Lepidoptera,Papilionidae,Battus,philenor
2019,9,11,Lepidoptera,Papilionidae,Battus,philenor
2019,9,11,Lepidoptera,Papilionidae,Battus,philenor
2019,9,11,Lepidoptera,Papilionidae,Battus,philenor
2019,9,11,Lepidoptera,Papilionidae,Battus,philenor
2019,9,11,Lepidoptera,Papilionidae,Battus,philenor
2019,9,11,Lepidoptera,Papilionidae,Battus,philenor
2019,9,11,Lepidoptera,Papilionidae,Battus,philenor
2019,9,11,Lepidoptera,Papilionidae,Battus,philenor
2019,9,12,Lepidoptera,Papilionidae,Battus,philenor
2019,9,12,Lepidoptera,Papilionidae,Battus,philenor
2019,9,12,Lepidoptera,Papilionidae,Battus,philenor
2019,9,12,Lepidoptera,Papilionidae,Battus,philenor
2019,9,12,Lepidoptera,Papilionidae,Battus,philenor
2019,9,12,Lepidoptera,Papilionidae,Battus,philenor
2019,9,12,Lepidoptera,Papilionidae,Battus,philenor
2019,9,12,Lepidoptera,Papilionidae,Battus,philenor
2019,9,12,Lepidoptera,Papilionidae,Battus,philenor
2019,9,15,Lepidoptera,Papilionidae,Battus,philenor
2019,9,15,Lepidoptera,Papilionidae,Battus,philenor
2019,9,15,Lepidoptera,Papilionidae,Battus,philenor
2019,9,15,Lepidoptera,Papilionidae,Battus,philenor
2019,9,15,Lepidoptera,Papilionidae,Battus,philenor
2019,9,15,Lepidoptera,Papilionidae,Battus,philenor
2019,9,15,Lepidoptera,Papilionidae,Battus,philenor
2019,9,15,Lepidoptera,Papilionidae,Battus,philenor
2019,9,15,Lepidoptera,Papilionidae,Battus,philenor
2019,9,18,Lepidoptera,Papilionidae,Battus,philenor
2019,9,18,Lepidoptera,Papilionidae,Battus,philenor
2019,9,18,Lepidoptera,Papilionidae,Battus,philenor
2019,9,18,Lepidoptera,Papilionidae,Battus,philenor
2019,9,18,Lepidoptera,Papilionidae,Battus,philenor
2019,9,18,Lepidoptera,Papilionidae,Battus,philenor
2019,9,18,Lepidoptera,Papilionidae,Battus,philenor
2019,9,18,Lepidoptera,Papilionidae,Battus,philenor
2019,9,18,Lepidoptera,Papilionidae,Battus,philenor
2019,9,25,Lepidoptera,Papilionidae,Battus,philenor
2019,9,25,Lepidoptera,Papilionidae,Battus,philenor
2019,9,25,Lepidoptera,Papilionidae,Battus,philenor
2019,9,25,Lepidoptera,Papilionidae,Battus,philenor
2019,9,25,Lepidoptera,Papilionidae,Battus,philenor
2019,9,25,Lepidoptera,Papilionidae,Battus,philenor
2019,9,25,Lepidoptera,Papilionidae,Battus,philenor
2019,9,25,Lepidoptera,Papilionidae,Battus,philenor
2019,9,25,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,9,26,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,2,Lepidoptera,Papilionidae,Battus,philenor
2019,10,3,Lepidoptera,Papilionidae,Battus,philenor
2019,10,3,Lepidoptera,Papilionidae,Battus,philenor
2019,10,3,Lepidoptera,Papilionidae,Battus,philenor
2019,10,3,Lepidoptera,Papilionidae,Battus,philenor
2019,10,3,Lepidoptera,Papilionidae,Battus,philenor
2019,10,3,Lepidoptera,Papilionidae,Battus,philenor
2019,10,3,Lepidoptera,Papilionidae,Battus,philenor
2019,10,3,Lepidoptera,Papilionidae,Battus,philenor
2019,10,3,Lepidoptera,Papilionidae,Battus,philenor
2019,10,4,Lepidoptera,Papilionidae,Battus,philenor
2019,10,4,Lepidoptera,Papilionidae,Battus,philenor
2019,10,4,Lepidoptera,Papilionidae,Battus,philenor
2019,10,4,Lepidoptera,Papilionidae,Battus,philenor
2019,10,4,Lepidoptera,Papilionidae,Battus,philenor
2019,10,4,Lepidoptera,Papilionidae,Battus,philenor
2019,10,4,Lepidoptera,Papilionidae,Battus,philenor
2019,10,4,Lepidoptera,Papilionidae,Battus,philenor
2019,10,4,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,9,Lepidoptera,Papilionidae,Battus,philenor
2019,10,11,Lepidoptera,Papilionidae,Battus,philenor
2019,10,11,Lepidoptera,Papilionidae,Battus,philenor
2019,10,11,Lepidoptera,Papilionidae,Battus,philenor
2019,10,11,Lepidoptera,Papilionidae,Battus,philenor
2019,10,11,Lepidoptera,Papilionidae,Battus,philenor
2019,10,11,Lepidoptera,Papilionidae,Battus,philenor
2019,10,11,Lepidoptera,Papilionidae,Battus,philenor
2019,10,11,Lepidoptera,Papilionidae,Battus,philenor
2019,10,11,Lepidoptera,Papilionidae,Battus,philenor
2019,10,14,Lepidoptera,Papilionidae,Battus,philenor
2019,10,14,Lepidoptera,Papilionidae,Battus,philenor
2019,10,14,Lepidoptera,Papilionidae,Battus,philenor
2019,10,14,Lepidoptera,Papilionidae,Battus,philenor
2019,10,14,Lepidoptera,Papilionidae,Battus,philenor
2019,10,14,Lepidoptera,Papilionidae,Battus,philenor
2019,10,14,Lepidoptera,Papilionidae,Battus,philenor
2019,10,14,Lepidoptera,Papilionidae,Battus,philenor
2019,10,14,Lepidoptera,Papilionidae,Battus,philenor
2019,10,15,Lepidoptera,Papilionidae,Battus,philenor
2019,10,15,Lepidoptera,Papilionidae,Battus,philenor
2019,10,15,Lepidoptera,Papilionidae,Battus,philenor
2019,10,15,Lepidoptera,Papilionidae,Battus,philenor
2019,10,15,Lepidoptera,Papilionidae,Battus,philenor
2019,10,15,Lepidoptera,Papilionidae,Battus,philenor
2019,10,15,Lepidoptera,Papilionidae,Battus,philenor
2019,10,15,Lepidoptera,Papilionidae,Battus,philenor
2019,10,15,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,17,Lepidoptera,Papilionidae,Battus,philenor
2019,10,21,Lepidoptera,Papilionidae,Battus,philenor
2019,10,21,Lepidoptera,Papilionidae,Battus,philenor
2019,10,21,Lepidoptera,Papilionidae,Battus,philenor
2019,10,21,Lepidoptera,Papilionidae,Battus,philenor
2019,10,21,Lepidoptera,Papilionidae,Battus,philenor
2019,10,21,Lepidoptera,Papilionidae,Battus,philenor
2019,10,21,Lepidoptera,Papilionidae,Battus,philenor
2019,10,21,Lepidoptera,Papilionidae,Battus,philenor
2019,10,21,Lepidoptera,Papilionidae,Battus,philenor
2019,10,22,Lepidoptera,Papilionidae,Battus,philenor
2019,10,22,Lepidoptera,Papilionidae,Battus,philenor
2019,10,22,Lepidoptera,Papilionidae,Battus,philenor
2019,10,22,Lepidoptera,Papilionidae,Battus,philenor
2019,10,22,Lepidoptera,Papilionidae,Battus,philenor
2019,10,22,Lepidoptera,Papilionidae,Battus,philenor
2019,10,22,Lepidoptera,Papilionidae,Battus,philenor
2019,10,22,Lepidoptera,Papilionidae,Battus,philenor
2019,10,22,Lepidoptera,Papilionidae,Battus,philenor
2019,10,24,Lepidoptera,Papilionidae,Battus,philenor
2019,10,24,Lepidoptera,Papilionidae,Battus,philenor
2019,10,24,Lepidoptera,Papilionidae,Battus,philenor
2019,10,24,Lepidoptera,Papilionidae,Battus,philenor
2019,10,24,Lepidoptera,Papilionidae,Battus,philenor
2019,10,24,Lepidoptera,Papilionidae,Battus,philenor
2019,10,24,Lepidoptera,Papilionidae,Battus,philenor
2019,10,24,Lepidoptera,Papilionidae,Battus,philenor
2019,10,24,Lepidoptera,Papilionidae,Battus,philenor
2019,10,25,Lepidoptera,Papilionidae,Battus,philenor
2019,10,25,Lepidoptera,Papilionidae,Battus,philenor
2019,10,25,Lepidoptera,Papilionidae,Battus,philenor
2019,10,25,Lepidoptera,Papilionidae,Battus,philenor
2019,10,25,Lepidoptera,Papilionidae,Battus,philenor
2019,10,25,Lepidoptera,Papilionidae,Battus,philenor
2019,10,25,Lepidoptera,Papilionidae,Battus,philenor
2019,10,25,Lepidoptera,Papilionidae,Battus,philenor
2019,10,25,Lepidoptera,Papilionidae,Battus,philenor
2019,10,29,Lepidoptera,Papilionidae,Battus,philenor
2019,10,29,Lepidoptera,Papilionidae,Battus,philenor
2019,10,29,Lepidoptera,Papilionidae,Battus,philenor
2019,10,29,Lepidoptera,Papilionidae,Battus,philenor
2019,10,29,Lepidoptera,Papilionidae,Battus,philenor
2019,10,29,Lepidoptera,Papilionidae,Battus,philenor
